Code Barre,Nom du Produit,Pays de Manufacture,Region de Manufacture,Latitude GPS,Longitude GPS,Nutriscore,Ecoscore,Marque,Marque de Distribution
3250390762508,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,,88.20476222247012,Netto,Non
3250391110315,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-1.0,88.20476222247012,Netto,Non
3250391110322,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.48230658469087,Netto,Non
3250391372409,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,-1.0,88.20476222247012,Saint Eloi,Non
3250391372461,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,4.0,88.20476222247012,Saint Éloi,Non
3250392158491,Soupe froide type Gaspacho ou Gazpacho,France,,,,-3.0,80.68587773094583,Saint Eloi,Non
3250392378998,"Soupe aux legumes varies, preemballee a rechauffer",France,Hauts-de-France,50.6144068,3.1180785,2.0,79.07976222247012,Saint Éloi,Non
3250392486044,Soupe moulinee,France,,,,0.0,,Saint-Eloi,Non
3252920048168,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,Grandeur Nature,Non
3252920048281,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,103.20476222247012,Grandeur Nature,Non
3252920048373,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,0.0,94.07976222247012,Grandeur nature,Non
3256223057537,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,88.20476222247012,U,Oui
3256224355045,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,79.07976222247012,U,Oui
3256225054350,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,3.0,88.20476222247012,U,Oui
3256225054367,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,88.20476222247012,U,Oui
3256225124466,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,88.20476222247012,U,Oui
3256225146086,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-2.0,79.07976222247012,U,Oui
3256225147700,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,94.07976222247012,"U Bio, U",Non
3256225165704,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,88.20476222247012,U,Oui
3256225330607,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,88.20476222247012,U,Oui
3256226389437,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,103.20476222247012,"U Bio, U",Non
3257630002707,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,,20.21991575483628,Coudène,Non
3257630002745,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,1.0,20.21991575483628,Coudène,Non
3257630002752,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,1.0,20.21991575483628,Coudène,Non
3257630024617,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,,20.21991575483628,Coudène,Non
3257630343435,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,1.0,20.21991575483628,Coudène,Non
3258910142540,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,Provence-Alpes-Côte d'Azur,43.305868,5.4018087,2.0,20.21991575483628,"Dyg Carqueiranne,SARL Garrigou TB",Non
3263851068811,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,1.0,88.20476222247012,Leader price,Non
3266191068367,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,127.48989391678577,La Vie Claire,Non
3266191068558,Soupe aux Legumes Varies,France,,,,1.0,,La Vie Claire,Non
3269660000011,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,0.0,28.269915754836276,Gastromer,Non
3270160066094,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-2.0,79.07976222247012,Picard,Non
3270160114450,"Soupe aux legumes varies, preemballee a rechauffer",Italie,,41.87194,12.56738,-6.0,79.07976222247012,Picard,Non
3270160134854,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-2.0,94.07976222247012,Picard,Non
3270160136599,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,1.0,79.07976222247012,Picard,Non
3270160137664,"Soupe de poissons et / ou crustaces, preemballee a rechauffer",France,,,,-1.0,20.21991575483628,Picard,Non
3270160137749,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,0.0,79.07976222247012,Picard,Non
3270160137824,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,2.0,79.07976222247012,Picard,Non
3270160138999,Soupe froide type Gaspacho ou Gazpacho,Belgique,,50.503887,4.469936,-3.0,92.17121252679004,Picard,Non
3270160139224,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-1.0,107.55308602367565,Picard,Non
3270160680108,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-1.0,79.07976222247012,Picard,Non
3270160680115,"Soupe aux legumes varies, preemballee a rechauffer",France,Bretagne,48.1173421,-1.7075198,2.0,103.36489391678577,Picard,Non
3270160680122,"Soupe a la carotte, preemballee a rechauffer",Belgique,,50.503887,4.469936,1.0,79.5362361206119,Picard,Non
3270160680160,"Soupe aux legumes varies, preemballee a rechauffer",Italie,,41.87194,12.56738,2.0,109.18185033614195,Picard,Non
3270160680467,Soupe d'epeautre et haricots borlotti,Italie,,41.87194,12.56738,-3.0,,Picard,Non
3270160681594,"Soupe aux legumes varies, preemballee a rechauffer",Italie,,41.87194,12.56738,-2.0,79.07976222247012,Picard,Non
3270160684144,"Soupe aux legumes varies, preemballee a rechauffer",France,,,,-5.0,103.36489391678577,Picard,Non
3270160687039,"Soupe aux legumes varies, preemballee a rechauffer",Italie,,41.87194,12.56738,-2.0,79.07976222247012,Picard,Non
3270160687114,"Soupe aux legumes varies, preemballee a rechauffer",Belgique,,50.503887,4.469936,0.0,79.07976222247012,Picard,Non
3270160688364,"Soupe aux legumes varies, preemballee a rechauffer",Italie,,41.87194,12.56738,3.0,79.07976222247012,picard,Non
3270160688449,"Soupe aux legumes varies, preemballee a rechauffer",Belgique,,50.503887,4.469936,2.0,79.07976222247012,Picard,Non
